CP015625.1,BaApis_BBC0122.fna
NAHS01000079.1,GiApicola_NO8.fna
NAHS01000008.1,GiApicola_NO8.fna
NAHS01000080.1,GiApicola_NO8.fna
NAHS01000081.1,GiApicola_NO8.fna
NAHS01000082.1,GiApicola_NO8.fna
NAHS01000083.1,GiApicola_NO8.fna
NAHS01000084.1,GiApicola_NO8.fna
NAHS01000085.1,GiApicola_NO8.fna
NAHS01000086.1,GiApicola_NO8.fna
NAHS01000087.1,GiApicola_NO8.fna
NAHS01000088.1,GiApicola_NO8.fna
NAHS01000089.1,GiApicola_NO8.fna
NAHS01000009.1,GiApicola_NO8.fna
NAHS01000090.1,GiApicola_NO8.fna
NAHS01000091.1,GiApicola_NO8.fna
NAHS01000092.1,GiApicola_NO8.fna
NAHS01000093.1,GiApicola_NO8.fna
NAHS01000094.1,GiApicola_NO8.fna
NAHS01000095.1,GiApicola_NO8.fna
NAHS01000096.1,GiApicola_NO8.fna
NAHS01000097.1,GiApicola_NO8.fna
NAHS01000098.1,GiApicola_NO8.fna
NAHS01000099.1,GiApicola_NO8.fna
LZHN01000001.1,GiApicola_Nev31.fna
LZHN01000002.1,GiApicola_Nev31.fna
LZHN01000003.1,GiApicola_Nev31.fna
LZHN01000004.1,GiApicola_Nev31.fna
LZHN01000005.1,GiApicola_Nev31.fna
LZHN01000006.1,GiApicola_Nev31.fna
LZHN01000007.1,GiApicola_Nev31.fna
LZHN01000008.1,GiApicola_Nev31.fna
LZHN01000009.1,GiApicola_Nev31.fna
LZHN01000010.1,GiApicola_Nev31.fna
LZHN01000011.1,GiApicola_Nev31.fna
LZHN01000012.1,GiApicola_Nev31.fna
LZHN01000013.1,GiApicola_Nev31.fna
LZHN01000014.1,GiApicola_Nev31.fna
LZHN01000015.1,GiApicola_Nev31.fna
LZHN01000016.1,GiApicola_Nev31.fna
LZHN01000017.1,GiApicola_Nev31.fna
LZHN01000018.1,GiApicola_Nev31.fna
LZHN01000019.1,GiApicola_Nev31.fna
LZHN01000020.1,GiApicola_Nev31.fna
LZHN01000021.1,GiApicola_Nev31.fna
LZHN01000022.1,GiApicola_Nev31.fna
LZHN01000023.1,GiApicola_Nev31.fna
LZHN01000024.1,GiApicola_Nev31.fna
LZHN01000025.1,GiApicola_Nev31.fna
LZHN01000026.1,GiApicola_Nev31.fna
LZHN01000027.1,GiApicola_Nev31.fna
LZHN01000028.1,GiApicola_Nev31.fna
LZHN01000029.1,GiApicola_Nev31.fna
LZHN01000030.1,GiApicola_Nev31.fna
LZHN01000031.1,GiApicola_Nev31.fna
LZHN01000032.1,GiApicola_Nev31.fna
LZHN01000033.1,GiApicola_Nev31.fna
LZHN01000034.1,GiApicola_Nev31.fna
LZHN01000035.1,GiApicola_Nev31.fna
LZHN01000036.1,GiApicola_Nev31.fna
LZHN01000037.1,GiApicola_Nev31.fna
LZHN01000038.1,GiApicola_Nev31.fna
LZHN01000039.1,GiApicola_Nev31.fna
LZHN01000040.1,GiApicola_Nev31.fna
LZHN01000041.1,GiApicola_Nev31.fna
LZHN01000042.1,GiApicola_Nev31.fna
LZHN01000043.1,GiApicola_Nev31.fna
LZHN01000044.1,GiApicola_Nev31.fna
LZHN01000045.1,GiApicola_Nev31.fna
LZHN01000046.1,GiApicola_Nev31.fna
LZHN01000047.1,GiApicola_Nev31.fna
LZHN01000048.1,GiApicola_Nev31.fna
LZHN01000049.1,GiApicola_Nev31.fna
LZHN01000050.1,GiApicola_Nev31.fna
LZHN01000051.1,GiApicola_Nev31.fna
LZHN01000052.1,GiApicola_Nev31.fna
LZHN01000053.1,GiApicola_Nev31.fna
LZHN01000054.1,GiApicola_Nev31.fna
LZHN01000055.1,GiApicola_Nev31.fna
LZHN01000056.1,GiApicola_Nev31.fna
LZHN01000057.1,GiApicola_Nev31.fna
LZHN01000058.1,GiApicola_Nev31.fna
LZHN01000059.1,GiApicola_Nev31.fna
LZHN01000060.1,GiApicola_Nev31.fna
LZHN01000061.1,GiApicola_Nev31.fna
LZHN01000062.1,GiApicola_Nev31.fna
LZHN01000063.1,GiApicola_Nev31.fna
LZHN01000064.1,GiApicola_Nev31.fna
LZHN01000065.1,GiApicola_Nev31.fna
LZHN01000066.1,GiApicola_Nev31.fna
LZHN01000067.1,GiApicola_Nev31.fna
LZHN01000068.1,GiApicola_Nev31.fna
LZHN01000069.1,GiApicola_Nev31.fna
LZHN01000070.1,GiApicola_Nev31.fna
LZHN01000071.1,GiApicola_Nev31.fna
LZHN01000072.1,GiApicola_Nev31.fna
LZHN01000073.1,GiApicola_Nev31.fna
LZHN01000074.1,GiApicola_Nev31.fna
LZHN01000075.1,GiApicola_Nev31.fna
LZHN01000076.1,GiApicola_Nev31.fna
LZHN01000077.1,GiApicola_Nev31.fna
LZHN01000078.1,GiApicola_Nev31.fna
LZHN01000079.1,GiApicola_Nev31.fna
LZHN01000080.1,GiApicola_Nev31.fna
LZHN01000081.1,GiApicola_Nev31.fna
LZHN01000082.1,GiApicola_Nev31.fna
LZHN01000083.1,GiApicola_Nev31.fna
LZHN01000084.1,GiApicola_Nev31.fna
LZHN01000085.1,GiApicola_Nev31.fna
LZHN01000086.1,GiApicola_Nev31.fna
LZHN01000087.1,GiApicola_Nev31.fna
LZHN01000088.1,GiApicola_Nev31.fna
LZHN01000089.1,GiApicola_Nev31.fna
LZHN01000090.1,GiApicola_Nev31.fna
LZHN01000091.1,GiApicola_Nev31.fna
LZHN01000092.1,GiApicola_Nev31.fna
LZHN01000093.1,GiApicola_Nev31.fna
LZHO01000001.1,GiApicola_Nev51.fna
LZHO01000002.1,GiApicola_Nev51.fna
LZHO01000003.1,GiApicola_Nev51.fna
LZHO01000004.1,GiApicola_Nev51.fna
LZHO01000005.1,GiApicola_Nev51.fna
LZHO01000006.1,GiApicola_Nev51.fna
LZHO01000007.1,GiApicola_Nev51.fna
LZHO01000008.1,GiApicola_Nev51.fna
LZHO01000009.1,GiApicola_Nev51.fna
LZHO01000010.1,GiApicola_Nev51.fna
LZHO01000011.1,GiApicola_Nev51.fna
LZHO01000012.1,GiApicola_Nev51.fna
LZHO01000013.1,GiApicola_Nev51.fna
LZHO01000014.1,GiApicola_Nev51.fna
LZHO01000015.1,GiApicola_Nev51.fna
LZHO01000016.1,GiApicola_Nev51.fna
LZHO01000017.1,GiApicola_Nev51.fna
LZHO01000018.1,GiApicola_Nev51.fna
LZHO01000019.1,GiApicola_Nev51.fna
LZHO01000020.1,GiApicola_Nev51.fna
LZHO01000021.1,GiApicola_Nev51.fna
LZHO01000022.1,GiApicola_Nev51.fna
LZHO01000023.1,GiApicola_Nev51.fna
LZHO01000024.1,GiApicola_Nev51.fna
LZHO01000025.1,GiApicola_Nev51.fna
LZHO01000026.1,GiApicola_Nev51.fna
LZHO01000027.1,GiApicola_Nev51.fna
LZHO01000028.1,GiApicola_Nev51.fna
LZHO01000029.1,GiApicola_Nev51.fna
LZHO01000030.1,GiApicola_Nev51.fna
LZHO01000031.1,GiApicola_Nev51.fna
LZHO01000032.1,GiApicola_Nev51.fna
LZHO01000033.1,GiApicola_Nev51.fna
LZHO01000034.1,GiApicola_Nev51.fna
LZHO01000035.1,GiApicola_Nev51.fna
LZHO01000036.1,GiApicola_Nev51.fna
LZHO01000037.1,GiApicola_Nev51.fna
LZHO01000038.1,GiApicola_Nev51.fna
LZHO01000039.1,GiApicola_Nev51.fna
LZHO01000040.1,GiApicola_Nev51.fna
LZHO01000041.1,GiApicola_Nev51.fna
LZHO01000042.1,GiApicola_Nev51.fna
LZHO01000043.1,GiApicola_Nev51.fna
LZHO01000044.1,GiApicola_Nev51.fna
LZHO01000045.1,GiApicola_Nev51.fna
LZHO01000046.1,GiApicola_Nev51.fna
LZHO01000047.1,GiApicola_Nev51.fna
LZHO01000048.1,GiApicola_Nev51.fna
LZHO01000049.1,GiApicola_Nev51.fna
LZHO01000050.1,GiApicola_Nev51.fna
LZHO01000051.1,GiApicola_Nev51.fna
LZHO01000052.1,GiApicola_Nev51.fna
LZHO01000053.1,GiApicola_Nev51.fna
LZHO01000054.1,GiApicola_Nev51.fna
LZHO01000055.1,GiApicola_Nev51.fna
LZHO01000056.1,GiApicola_Nev51.fna
LZHO01000057.1,GiApicola_Nev51.fna
LZHO01000058.1,GiApicola_Nev51.fna
LZHO01000059.1,GiApicola_Nev51.fna
LZHO01000060.1,GiApicola_Nev51.fna
LZHO01000061.1,GiApicola_Nev51.fna
LZHO01000062.1,GiApicola_Nev51.fna
LZHO01000063.1,GiApicola_Nev51.fna
LZHO01000064.1,GiApicola_Nev51.fna
LZHO01000065.1,GiApicola_Nev51.fna
LZHO01000066.1,GiApicola_Nev51.fna
LZHO01000067.1,GiApicola_Nev51.fna
LZHO01000068.1,GiApicola_Nev51.fna
LZHO01000069.1,GiApicola_Nev51.fna
LZHO01000070.1,GiApicola_Nev51.fna
LZHO01000071.1,GiApicola_Nev51.fna
LZHO01000072.1,GiApicola_Nev51.fna
LZHO01000073.1,GiApicola_Nev51.fna
LZHO01000074.1,GiApicola_Nev51.fna
LZHO01000075.1,GiApicola_Nev51.fna
LZHO01000076.1,GiApicola_Nev51.fna
LZHO01000077.1,GiApicola_Nev51.fna
LZHO01000078.1,GiApicola_Nev51.fna
LZHO01000079.1,GiApicola_Nev51.fna
LZHO01000080.1,GiApicola_Nev51.fna
LZHO01000081.1,GiApicola_Nev51.fna
LZHO01000082.1,GiApicola_Nev51.fna
LZHO01000083.1,GiApicola_Nev51.fna
LZHO01000084.1,GiApicola_Nev51.fna
LZHO01000085.1,GiApicola_Nev51.fna
LZHO01000086.1,GiApicola_Nev51.fna
LZHO01000087.1,GiApicola_Nev51.fna
LZHO01000088.1,GiApicola_Nev51.fna
LZHO01000089.1,GiApicola_Nev51.fna
LZHO01000090.1,GiApicola_Nev51.fna
LZHO01000091.1,GiApicola_Nev51.fna
LZHO01000092.1,GiApicola_Nev51.fna
LZHO01000093.1,GiApicola_Nev51.fna
LZHO01000094.1,GiApicola_Nev51.fna
LZHP01000001.1,GiApicola_Nev66.fna
LZHP01000002.1,GiApicola_Nev66.fna
LZHP01000003.1,GiApicola_Nev66.fna
LZHP01000004.1,GiApicola_Nev66.fna
LZHP01000005.1,GiApicola_Nev66.fna
LZHP01000006.1,GiApicola_Nev66.fna
LZHP01000007.1,GiApicola_Nev66.fna
LZHP01000008.1,GiApicola_Nev66.fna
LZHP01000009.1,GiApicola_Nev66.fna
LZHP01000010.1,GiApicola_Nev66.fna
LZHP01000011.1,GiApicola_Nev66.fna
LZHP01000012.1,GiApicola_Nev66.fna
LZHP01000013.1,GiApicola_Nev66.fna
LZHP01000014.1,GiApicola_Nev66.fna
LZHP01000015.1,GiApicola_Nev66.fna
LZHP01000016.1,GiApicola_Nev66.fna
LZHP01000017.1,GiApicola_Nev66.fna
LZHP01000018.1,GiApicola_Nev66.fna
LZHP01000019.1,GiApicola_Nev66.fna
LZHP01000020.1,GiApicola_Nev66.fna
LZHP01000021.1,GiApicola_Nev66.fna
LZHP01000022.1,GiApicola_Nev66.fna
LZHP01000023.1,GiApicola_Nev66.fna
LZHP01000024.1,GiApicola_Nev66.fna
LZHP01000025.1,GiApicola_Nev66.fna
LZHP01000026.1,GiApicola_Nev66.fna
LZHP01000027.1,GiApicola_Nev66.fna
LZHP01000028.1,GiApicola_Nev66.fna
LZHP01000029.1,GiApicola_Nev66.fna
LZHP01000030.1,GiApicola_Nev66.fna
LZHP01000031.1,GiApicola_Nev66.fna
LZHP01000032.1,GiApicola_Nev66.fna
LZHP01000033.1,GiApicola_Nev66.fna
LZHP01000034.1,GiApicola_Nev66.fna
LZHP01000035.1,GiApicola_Nev66.fna
LZHP01000036.1,GiApicola_Nev66.fna
LZHP01000037.1,GiApicola_Nev66.fna
LZHP01000038.1,GiApicola_Nev66.fna
LZHP01000039.1,GiApicola_Nev66.fna
LZHP01000040.1,GiApicola_Nev66.fna
LZHP01000041.1,GiApicola_Nev66.fna
LZHP01000042.1,GiApicola_Nev66.fna
LZHP01000043.1,GiApicola_Nev66.fna
LZHP01000044.1,GiApicola_Nev66.fna
LZHP01000045.1,GiApicola_Nev66.fna
LZHP01000046.1,GiApicola_Nev66.fna
LZHP01000047.1,GiApicola_Nev66.fna
LZHP01000048.1,GiApicola_Nev66.fna
LZHP01000049.1,GiApicola_Nev66.fna
LZHP01000050.1,GiApicola_Nev66.fna
LZHP01000051.1,GiApicola_Nev66.fna
LZHP01000052.1,GiApicola_Nev66.fna
LZHP01000053.1,GiApicola_Nev66.fna
LZHP01000054.1,GiApicola_Nev66.fna
LZHP01000055.1,GiApicola_Nev66.fna
LZHP01000056.1,GiApicola_Nev66.fna
LZHP01000057.1,GiApicola_Nev66.fna
LZHP01000058.1,GiApicola_Nev66.fna
LZHP01000059.1,GiApicola_Nev66.fna
LZHP01000060.1,GiApicola_Nev66.fna
LZHP01000061.1,GiApicola_Nev66.fna
LZHP01000062.1,GiApicola_Nev66.fna
LZHP01000063.1,GiApicola_Nev66.fna
LZHP01000064.1,GiApicola_Nev66.fna
LZHP01000065.1,GiApicola_Nev66.fna
LZHP01000066.1,GiApicola_Nev66.fna
LZHP01000067.1,GiApicola_Nev66.fna
LZHP01000068.1,GiApicola_Nev66.fna
LZHP01000069.1,GiApicola_Nev66.fna
LZHP01000070.1,GiApicola_Nev66.fna
LZHP01000071.1,GiApicola_Nev66.fna
LZHP01000072.1,GiApicola_Nev66.fna
LZHP01000073.1,GiApicola_Nev66.fna
LZHP01000074.1,GiApicola_Nev66.fna
LZHP01000075.1,GiApicola_Nev66.fna
LZHP01000076.1,GiApicola_Nev66.fna
LZHP01000077.1,GiApicola_Nev66.fna
LZHP01000078.1,GiApicola_Nev66.fna
LZHP01000079.1,GiApicola_Nev66.fna
LZHP01000080.1,GiApicola_Nev66.fna
LZHP01000081.1,GiApicola_Nev66.fna
LZHP01000082.1,GiApicola_Nev66.fna
LZHP01000083.1,GiApicola_Nev66.fna
LZHP01000084.1,GiApicola_Nev66.fna
LZHP01000085.1,GiApicola_Nev66.fna
LZHP01000086.1,GiApicola_Nev66.fna
LZHP01000087.1,GiApicola_Nev66.fna
LZHP01000088.1,GiApicola_Nev66.fna
LZHP01000089.1,GiApicola_Nev66.fna
LZHP01000090.1,GiApicola_Nev66.fna
LZHP01000091.1,GiApicola_Nev66.fna
LZHP01000092.1,GiApicola_Nev66.fna
LZHP01000093.1,GiApicola_Nev66.fna
LZHP01000094.1,GiApicola_Nev66.fna
LZHP01000095.1,GiApicola_Nev66.fna
LZHP01000096.1,GiApicola_Nev66.fna
LZHP01000097.1,GiApicola_Nev66.fna
LZHP01000098.1,GiApicola_Nev66.fna
LZHP01000099.1,GiApicola_Nev66.fna
LZHP01000100.1,GiApicola_Nev66.fna
LZHP01000101.1,GiApicola_Nev66.fna
LZHP01000102.1,GiApicola_Nev66.fna
LZHP01000103.1,GiApicola_Nev66.fna
LZHQ01000001.1,GiApicola_Occ31.fna
LZHQ01000002.1,GiApicola_Occ31.fna
LZHQ01000003.1,GiApicola_Occ31.fna
LZHQ01000004.1,GiApicola_Occ31.fna
LZHQ01000005.1,GiApicola_Occ31.fna
LZHQ01000006.1,GiApicola_Occ31.fna
LZHQ01000007.1,GiApicola_Occ31.fna
LZHQ01000008.1,GiApicola_Occ31.fna
LZHQ01000009.1,GiApicola_Occ31.fna
LZHQ01000010.1,GiApicola_Occ31.fna
LZHQ01000011.1,GiApicola_Occ31.fna
LZHQ01000012.1,GiApicola_Occ31.fna
LZHQ01000013.1,GiApicola_Occ31.fna
LZHQ01000014.1,GiApicola_Occ31.fna
LZHQ01000015.1,GiApicola_Occ31.fna
LZHQ01000016.1,GiApicola_Occ31.fna
LZHQ01000017.1,GiApicola_Occ31.fna
LZHQ01000018.1,GiApicola_Occ31.fna
LZHQ01000019.1,GiApicola_Occ31.fna
LZHQ01000020.1,GiApicola_Occ31.fna
LZHQ01000021.1,GiApicola_Occ31.fna
LZHQ01000022.1,GiApicola_Occ31.fna
LZHQ01000023.1,GiApicola_Occ31.fna
LZHQ01000024.1,GiApicola_Occ31.fna
LZHQ01000025.1,GiApicola_Occ31.fna
LZHQ01000026.1,GiApicola_Occ31.fna
LZHQ01000027.1,GiApicola_Occ31.fna
LZHQ01000028.1,GiApicola_Occ31.fna
LZHQ01000029.1,GiApicola_Occ31.fna
LZHQ01000030.1,GiApicola_Occ31.fna
LZHQ01000031.1,GiApicola_Occ31.fna
LZHQ01000032.1,GiApicola_Occ31.fna
LZHQ01000033.1,GiApicola_Occ31.fna
LZHQ01000034.1,GiApicola_Occ31.fna
LZHQ01000035.1,GiApicola_Occ31.fna
LZHQ01000036.1,GiApicola_Occ31.fna
LZHR01000001.1,GiApicola_Occ43.fna
LZHR01000002.1,GiApicola_Occ43.fna
LZHR01000003.1,GiApicola_Occ43.fna
LZHR01000004.1,GiApicola_Occ43.fna
LZHR01000005.1,GiApicola_Occ43.fna
LZHR01000006.1,GiApicola_Occ43.fna
LZHR01000007.1,GiApicola_Occ43.fna
LZHR01000008.1,GiApicola_Occ43.fna
LZHR01000009.1,GiApicola_Occ43.fna
LZHR01000010.1,GiApicola_Occ43.fna
LZHR01000011.1,GiApicola_Occ43.fna
LZHR01000012.1,GiApicola_Occ43.fna
LZHR01000013.1,GiApicola_Occ43.fna
LZHR01000014.1,GiApicola_Occ43.fna
LZHR01000015.1,GiApicola_Occ43.fna
LZHR01000016.1,GiApicola_Occ43.fna
LZHR01000017.1,GiApicola_Occ43.fna
LZHR01000018.1,GiApicola_Occ43.fna
LZHR01000019.1,GiApicola_Occ43.fna
LZHR01000020.1,GiApicola_Occ43.fna
LZHR01000021.1,GiApicola_Occ43.fna
LZHR01000022.1,GiApicola_Occ43.fna
LZHR01000023.1,GiApicola_Occ43.fna
LZHR01000024.1,GiApicola_Occ43.fna
LZHR01000025.1,GiApicola_Occ43.fna
LZHR01000026.1,GiApicola_Occ43.fna
LZHR01000027.1,GiApicola_Occ43.fna
LZHR01000028.1,GiApicola_Occ43.fna
LZHR01000029.1,GiApicola_Occ43.fna
LZHR01000030.1,GiApicola_Occ43.fna
LZHR01000031.1,GiApicola_Occ43.fna
LZHR01000032.1,GiApicola_Occ43.fna
LZHR01000033.1,GiApicola_Occ43.fna
LZHR01000034.1,GiApicola_Occ43.fna
LZHR01000035.1,GiApicola_Occ43.fna
LZHR01000036.1,GiApicola_Occ43.fna
LZHR01000037.1,GiApicola_Occ43.fna
LZHR01000038.1,GiApicola_Occ43.fna
LZHR01000039.1,GiApicola_Occ43.fna
LZHR01000040.1,GiApicola_Occ43.fna
LZHR01000041.1,GiApicola_Occ43.fna
LZHR01000042.1,GiApicola_Occ43.fna
LZHR01000043.1,GiApicola_Occ43.fna
LZHR01000044.1,GiApicola_Occ43.fna
LZHR01000045.1,GiApicola_Occ43.fna
LZHR01000046.1,GiApicola_Occ43.fna
LZHR01000047.1,GiApicola_Occ43.fna
LZHR01000048.1,GiApicola_Occ43.fna
LZHR01000049.1,GiApicola_Occ43.fna
LZHR01000050.1,GiApicola_Occ43.fna
LZHR01000051.1,GiApicola_Occ43.fna
LZHR01000052.1,GiApicola_Occ43.fna
LZHR01000053.1,GiApicola_Occ43.fna
LZHR01000054.1,GiApicola_Occ43.fna
LZHR01000055.1,GiApicola_Occ43.fna
LZHR01000056.1,GiApicola_Occ43.fna
LZHR01000057.1,GiApicola_Occ43.fna
LZHR01000058.1,GiApicola_Occ43.fna
LZHR01000059.1,GiApicola_Occ43.fna
LZHR01000060.1,GiApicola_Occ43.fna
LZHR01000061.1,GiApicola_Occ43.fna
LZHR01000062.1,GiApicola_Occ43.fna
LZHR01000063.1,GiApicola_Occ43.fna
LZHR01000064.1,GiApicola_Occ43.fna
LZHR01000065.1,GiApicola_Occ43.fna
LZHR01000066.1,GiApicola_Occ43.fna
LZHR01000067.1,GiApicola_Occ43.fna
LZHR01000068.1,GiApicola_Occ43.fna
LZHR01000069.1,GiApicola_Occ43.fna
LZHR01000070.1,GiApicola_Occ43.fna
LZHR01000071.1,GiApicola_Occ43.fna
LZHR01000072.1,GiApicola_Occ43.fna
LZHR01000073.1,GiApicola_Occ43.fna
LZHR01000074.1,GiApicola_Occ43.fna
LZHR01000075.1,GiApicola_Occ43.fna
LZHR01000076.1,GiApicola_Occ43.fna
LZHR01000077.1,GiApicola_Occ43.fna
LZHR01000078.1,GiApicola_Occ43.fna
LZHR01000079.1,GiApicola_Occ43.fna
LZHR01000080.1,GiApicola_Occ43.fna
LZHR01000081.1,GiApicola_Occ43.fna
LZHR01000082.1,GiApicola_Occ43.fna
LZHR01000083.1,GiApicola_Occ43.fna
LZHR01000084.1,GiApicola_Occ43.fna
LZHR01000085.1,GiApicola_Occ43.fna
LZHR01000086.1,GiApicola_Occ43.fna
LZHR01000087.1,GiApicola_Occ43.fna
LZHR01000088.1,GiApicola_Occ43.fna
LZHR01000089.1,GiApicola_Occ43.fna
LZHR01000090.1,GiApicola_Occ43.fna
LZHR01000091.1,GiApicola_Occ43.fna
LZHR01000092.1,GiApicola_Occ43.fna
LZHR01000093.1,GiApicola_Occ43.fna
LZHR01000094.1,GiApicola_Occ43.fna
LZHR01000095.1,GiApicola_Occ43.fna
LZHR01000096.1,GiApicola_Occ43.fna
LZHR01000097.1,GiApicola_Occ43.fna
LZHR01000098.1,GiApicola_Occ43.fna
LZHR01000099.1,GiApicola_Occ43.fna
LZHR01000100.1,GiApicola_Occ43.fna
LZHR01000101.1,GiApicola_Occ43.fna
LZHR01000102.1,GiApicola_Occ43.fna
LZHR01000103.1,GiApicola_Occ43.fna
LZHR01000104.1,GiApicola_Occ43.fna
LZHR01000105.1,GiApicola_Occ43.fna
LZHR01000106.1,GiApicola_Occ43.fna
LZHR01000107.1,GiApicola_Occ43.fna
LZHR01000108.1,GiApicola_Occ43.fna
LZHR01000109.1,GiApicola_Occ43.fna
LZHR01000110.1,GiApicola_Occ43.fna
LZHR01000111.1,GiApicola_Occ43.fna
LZHR01000112.1,GiApicola_Occ43.fna
LZHR01000113.1,GiApicola_Occ43.fna
LZHR01000114.1,GiApicola_Occ43.fna
LZHR01000115.1,GiApicola_Occ43.fna
LZHR01000116.1,GiApicola_Occ43.fna
LZHR01000117.1,GiApicola_Occ43.fna
LZHR01000118.1,GiApicola_Occ43.fna
LZHR01000119.1,GiApicola_Occ43.fna
LZHR01000120.1,GiApicola_Occ43.fna
LZHR01000121.1,GiApicola_Occ43.fna
LZHR01000122.1,GiApicola_Occ43.fna
LZHR01000123.1,GiApicola_Occ43.fna
LZHR01000124.1,GiApicola_Occ43.fna
LZGJ01000001.1,GiApicola_P54G.fna
LZGJ01000002.1,GiApicola_P54G.fna
LZGJ01000003.1,GiApicola_P54G.fna
LZGJ01000004.1,GiApicola_P54G.fna
LZGJ01000005.1,GiApicola_P54G.fna
LZGJ01000006.1,GiApicola_P54G.fna
LZGJ01000007.1,GiApicola_P54G.fna
LZGJ01000008.1,GiApicola_P54G.fna
LZGJ01000009.1,GiApicola_P54G.fna
LZGJ01000010.1,GiApicola_P54G.fna
LZGJ01000011.1,GiApicola_P54G.fna
LZGJ01000012.1,GiApicola_P54G.fna
LZGJ01000013.1,GiApicola_P54G.fna
LZGJ01000014.1,GiApicola_P54G.fna
LZGJ01000015.1,GiApicola_P54G.fna
LZGJ01000016.1,GiApicola_P54G.fna
LZGJ01000017.1,GiApicola_P54G.fna
LZGJ01000018.1,GiApicola_P54G.fna
LZGJ01000019.1,GiApicola_P54G.fna
LZGJ01000020.1,GiApicola_P54G.fna
LZGJ01000021.1,GiApicola_P54G.fna
LZGJ01000022.1,GiApicola_P54G.fna
LZGJ01000023.1,GiApicola_P54G.fna
LZGJ01000024.1,GiApicola_P54G.fna
LZGJ01000025.1,GiApicola_P54G.fna
LZGJ01000026.1,GiApicola_P54G.fna
LZGJ01000027.1,GiApicola_P54G.fna
LZGJ01000028.1,GiApicola_P54G.fna
LZGJ01000029.1,GiApicola_P54G.fna
LZGJ01000030.1,GiApicola_P54G.fna
LZGJ01000031.1,GiApicola_P54G.fna
LZGJ01000032.1,GiApicola_P54G.fna
LZGJ01000033.1,GiApicola_P54G.fna
LZGJ01000034.1,GiApicola_P54G.fna
LZGJ01000035.1,GiApicola_P54G.fna
LZGJ01000036.1,GiApicola_P54G.fna
LZGJ01000037.1,GiApicola_P54G.fna
LZGJ01000038.1,GiApicola_P54G.fna
LZGJ01000039.1,GiApicola_P54G.fna
LZGJ01000040.1,GiApicola_P54G.fna
LZGJ01000041.1,GiApicola_P54G.fna
LZGJ01000042.1,GiApicola_P54G.fna
LZGJ01000043.1,GiApicola_P54G.fna
LZGJ01000044.1,GiApicola_P54G.fna
LZGJ01000045.1,GiApicola_P54G.fna
LZGJ01000046.1,GiApicola_P54G.fna
LZGJ01000047.1,GiApicola_P54G.fna
LZGJ01000048.1,GiApicola_P54G.fna
LZGJ01000049.1,GiApicola_P54G.fna
LZGJ01000050.1,GiApicola_P54G.fna
LZGJ01000051.1,GiApicola_P54G.fna
LZGJ01000052.1,GiApicola_P54G.fna
LZGJ01000053.1,GiApicola_P54G.fna
LZGJ01000054.1,GiApicola_P54G.fna
LZGJ01000055.1,GiApicola_P54G.fna
JAIM01000001.1,GiApicola_SCGCB02.fna
JAIM01000002.1,GiApicola_SCGCB02.fna
JAIM01000003.1,GiApicola_SCGCB02.fna
JAIM01000004.1,GiApicola_SCGCB02.fna
JAIM01000005.1,GiApicola_SCGCB02.fna
JAIM01000006.1,GiApicola_SCGCB02.fna
JAIM01000007.1,GiApicola_SCGCB02.fna
JAIM01000008.1,GiApicola_SCGCB02.fna
JAIM01000009.1,GiApicola_SCGCB02.fna
JAIM01000010.1,GiApicola_SCGCB02.fna
JAIM01000011.1,GiApicola_SCGCB02.fna
JAIM01000012.1,GiApicola_SCGCB02.fna
JAIM01000013.1,GiApicola_SCGCB02.fna
JAIM01000014.1,GiApicola_SCGCB02.fna
JAIM01000015.1,GiApicola_SCGCB02.fna
JAIM01000016.1,GiApicola_SCGCB02.fna
JAIM01000017.1,GiApicola_SCGCB02.fna
JAIM01000018.1,GiApicola_SCGCB02.fna
JAIM01000019.1,GiApicola_SCGCB02.fna
JAIM01000020.1,GiApicola_SCGCB02.fna
JAIM01000021.1,GiApicola_SCGCB02.fna
JAIM01000022.1,GiApicola_SCGCB02.fna
JAIM01000023.1,GiApicola_SCGCB02.fna
JAIM01000024.1,GiApicola_SCGCB02.fna
JAIM01000025.1,GiApicola_SCGCB02.fna
JAIM01000026.1,GiApicola_SCGCB02.fna
JAIM01000027.1,GiApicola_SCGCB02.fna
JAIM01000028.1,GiApicola_SCGCB02.fna
JAIM01000029.1,GiApicola_SCGCB02.fna
JAIM01000030.1,GiApicola_SCGCB02.fna
JAIM01000031.1,GiApicola_SCGCB02.fna
JAIM01000032.1,GiApicola_SCGCB02.fna
JAIM01000033.1,GiApicola_SCGCB02.fna
JAIM01000034.1,GiApicola_SCGCB02.fna
JAIM01000035.1,GiApicola_SCGCB02.fna
JAIM01000036.1,GiApicola_SCGCB02.fna
JAIM01000037.1,GiApicola_SCGCB02.fna
JAIM01000038.1,GiApicola_SCGCB02.fna
JAIM01000039.1,GiApicola_SCGCB02.fna
JAIM01000040.1,GiApicola_SCGCB02.fna
JAIM01000041.1,GiApicola_SCGCB02.fna
JAIM01000042.1,GiApicola_SCGCB02.fna
JAIM01000043.1,GiApicola_SCGCB02.fna
JAIM01000044.1,GiApicola_SCGCB02.fna
JAIM01000045.1,GiApicola_SCGCB02.fna
JAIM01000046.1,GiApicola_SCGCB02.fna
JAIM01000047.1,GiApicola_SCGCB02.fna
JAIM01000048.1,GiApicola_SCGCB02.fna
JAIM01000049.1,GiApicola_SCGCB02.fna
